YYYYMM,dry.obs,normal.obs,monsoon.obs,Year,Month,region,lead_date,dry.for,normal.for,monsoon.for,lead_month,Date,Glen_Hoover,Parker_Imperial,Imperial_Mex,Total_Below_Parker
198708,3,11,17,1987,8,AZ_East,198708,4.28,16.6,10.12,04,1987-08-31T00:00:00Z,140162.12,-22390.14,-4124.57,-26514.71
198708,3,11,17,1987,8,AZ_East,198708,1.88,15.6,13.52,05,1987-08-31T00:00:00Z,140162.12,-22390.14,-4124.57,-26514.71
198708,3,11,17,1987,8,AZ_East,198708,3.04,15.04,12.92,06,1987-08-31T00:00:00Z,140162.12,-22390.14,-4124.57,-26514.71
198708,3,11,17,1987,8,AZ_East,198708,3.88,14.48,12.64,07,1987-08-31T00:00:00Z,140162.12,-22390.14,-4124.57,-26514.71
198708,3,11,17,1987,8,AZ_East,198708,0.76,11.44,17.8,08,1987-08-31T00:00:00Z,140162.12,-22390.14,-4124.57,-26514.71
198709,15,15,0,1987,9,AZ_East,198709,11.44,13.64,4.92,04,1987-09-30T00:00:00Z,65544.69,-12705.14,-5992.17,-18697.309999999998
198709,15,15,0,1987,9,AZ_East,198709,10.92,14.56,4.52,05,1987-09-30T00:00:00Z,65544.69,-12705.14,-5992.17,-18697.309999999998
198709,15,15,0,1987,9,AZ_East,198709,9.6,15.84,4.56,06,1987-09-30T00:00:00Z,65544.69,-12705.14,-5992.17,-18697.309999999998
198709,15,15,0,1987,9,AZ_East,198709,14.76,13.24,3,07,1987-09-30T00:00:00Z,65544.69,-12705.14,-5992.17,-18697.309999999998
198709,15,15,0,1987,9,AZ_East,198709,11.32,15.2,4.48,08,1987-09-30T00:00:00Z,65544.69,-12705.14,-5992.17,-18697.309999999998
198710,22,9,0,1987,10,AZ_East,198710,26.76,4.2,0.04,04,1987-10-31T00:00:00Z,95416.5,7479.29,1205.24,8684.53
198710,22,9,0,1987,10,AZ_East,198710,24.52,6.12,0.36,05,1987-10-31T00:00:00Z,95416.5,7479.29,1205.24,8684.53
198710,22,9,0,1987,10,AZ_East,198710,25.48,5.36,0.16,06,1987-10-31T00:00:00Z,95416.5,7479.29,1205.24,8684.53
198710,22,9,0,1987,10,AZ_East,198710,27.8,2.2,0,07,1987-10-31T00:00:00Z,95416.5,7479.29,1205.24,8684.53
198710,22,9,0,1987,10,AZ_East,198710,26.12,4.68,0.2,08,1987-10-31T00:00:00Z,95416.5,7479.29,1205.24,8684.53
198806,15,7,8,1988,6,AZ_East,198806,26.04,3.68,0.28,04,1988-06-30T00:00:00Z,16873.09,-46710.13,-6151.94,-52862.07
198806,15,7,8,1988,6,AZ_East,198806,25.28,4.68,0.04,05,1988-06-30T00:00:00Z,16873.09,-46710.13,-6151.94,-52862.07
198806,15,7,8,1988,6,AZ_East,198806,25.2,4.76,0.04,06,1988-06-30T00:00:00Z,16873.09,-46710.13,-6151.94,-52862.07
198807,0,24,7,1988,7,AZ_East,198807,6.48,16.04,8.48,04,1988-07-31T00:00:00Z,18525.27,-64233.96,-9949.95,-74183.91
198807,0,24,7,1988,7,AZ_East,198807,5.44,16.16,9.4,05,1988-07-31T00:00:00Z,18525.27,-64233.96,-9949.95,-74183.91
198807,0,24,7,1988,7,AZ_East,198807,4.64,14.48,11.88,06,1988-07-31T00:00:00Z,18525.27,-64233.96,-9949.95,-74183.91
198807,0,24,7,1988,7,AZ_East,198807,2.88,21.76,5.36,07,1988-07-31T00:00:00Z,18525.27,-64233.96,-9949.95,-74183.91
198808,0,9,22,1988,8,AZ_East,198808,1.92,14.04,15.04,04,1988-08-31T00:00:00Z,71650.84,-5844.88,-664.19,-6509.07
198808,0,9,22,1988,8,AZ_East,198808,0.72,11.36,18.92,05,1988-08-31T00:00:00Z,71650.84,-5844.88,-664.19,-6509.07
198808,0,9,22,1988,8,AZ_East,198808,0.88,13.08,17.04,06,1988-08-31T00:00:00Z,71650.84,-5844.88,-664.19,-6509.07
198808,0,9,22,1988,8,AZ_East,198808,2.44,13.72,14.84,07,1988-08-31T00:00:00Z,71650.84,-5844.88,-664.19,-6509.07
198808,0,9,22,1988,8,AZ_East,198808,1.12,14.64,14.24,08,1988-08-31T00:00:00Z,71650.84,-5844.88,-664.19,-6509.07
198809,18,11,1,1988,9,AZ_East,198809,8,16.44,5.56,04,1988-09-30T00:00:00Z,67505.53,-21931.48,7330.68,-14600.8
198809,18,11,1,1988,9,AZ_East,198809,9.16,14.92,5.92,05,1988-09-30T00:00:00Z,67505.53,-21931.48,7330.68,-14600.8
198809,18,11,1,1988,9,AZ_East,198809,11.52,13.32,5.16,06,1988-09-30T00:00:00Z,67505.53,-21931.48,7330.68,-14600.8
198809,18,11,1,1988,9,AZ_East,198809,11.84,13.8,5.36,07,1988-09-30T00:00:00Z,67505.53,-21931.48,7330.68,-14600.8
198809,18,11,1,1988,9,AZ_East,198809,11.2,12.44,7.36,08,1988-09-30T00:00:00Z,67505.53,-21931.48,7330.68,-14600.8
198810,20,11,0,1988,10,AZ_East,198810,26.76,4.04,0.2,04,1988-10-31T00:00:00Z,115658.15,-7488.36,5649.35,-1839.0099999999993
198810,20,11,0,1988,10,AZ_East,198810,25.32,5.4,0.28,05,1988-10-31T00:00:00Z,115658.15,-7488.36,5649.35,-1839.0099999999993
198810,20,11,0,1988,10,AZ_East,198810,27.12,3.68,0.2,06,1988-10-31T00:00:00Z,115658.15,-7488.36,5649.35,-1839.0099999999993
198810,20,11,0,1988,10,AZ_East,198810,27.8,2.08,0.12,07,1988-10-31T00:00:00Z,115658.15,-7488.36,5649.35,-1839.0099999999993
198810,20,11,0,1988,10,AZ_East,198810,27.24,3.72,0.04,08,1988-10-31T00:00:00Z,115658.15,-7488.36,5649.35,-1839.0099999999993
198906,29,1,0,1989,6,AZ_East,198906,26.44,3.36,0.2,04,1989-06-30T00:00:00Z,13617.63,-50164.26,-8475.69,-58639.950000000004
198906,29,1,0,1989,6,AZ_East,198906,23.76,5.72,0.52,05,1989-06-30T00:00:00Z,13617.63,-50164.26,-8475.69,-58639.950000000004
198906,29,1,0,1989,6,AZ_East,198906,26.68,3.24,0.08,06,1989-06-30T00:00:00Z,13617.63,-50164.26,-8475.69,-58639.950000000004
198907,8,10,13,1989,7,AZ_East,198907,4.44,16.64,9.92,04,1989-07-31T00:00:00Z,98643.06,-49395.74,-11750.96,-61146.7
198907,8,10,13,1989,7,AZ_East,198907,3.76,15.68,11.56,05,1989-07-31T00:00:00Z,98643.06,-49395.74,-11750.96,-61146.7
198907,8,10,13,1989,7,AZ_East,198907,4.84,16.56,9.6,06,1989-07-31T00:00:00Z,98643.06,-49395.74,-11750.96,-61146.7
198907,8,10,13,1989,7,AZ_East,198907,8.96,15.4,5.64,07,1989-07-31T00:00:00Z,98643.06,-49395.74,-11750.96,-61146.7
198908,2,16,13,1989,8,AZ_East,198908,0.84,12.32,17.84,04,1989-08-31T00:00:00Z,70994.82,-16213.44,-1917.92,-18131.36
198908,2,16,13,1989,8,AZ_East,198908,0.4,10.92,19.68,05,1989-08-31T00:00:00Z,70994.82,-16213.44,-1917.92,-18131.36
198908,2,16,13,1989,8,AZ_East,198908,0.8,13.88,16.32,06,1989-08-31T00:00:00Z,70994.82,-16213.44,-1917.92,-18131.36
198908,2,16,13,1989,8,AZ_East,198908,1.84,15.52,13.64,07,1989-08-31T00:00:00Z,70994.82,-16213.44,-1917.92,-18131.36
198908,2,16,13,1989,8,AZ_East,198908,0.96,15.8,13.24,08,1989-08-31T00:00:00Z,70994.82,-16213.44,-1917.92,-18131.36
198909,14,16,0,1989,9,AZ_East,198909,6.48,15.76,7.76,04,1989-09-30T00:00:00Z,82907.4,-11677.81,-4689.04,-16366.849999999999
198909,14,16,0,1989,9,AZ_East,198909,7.08,15.88,7.04,05,1989-09-30T00:00:00Z,82907.4,-11677.81,-4689.04,-16366.849999999999
198909,14,16,0,1989,9,AZ_East,198909,10,13.76,6.24,06,1989-09-30T00:00:00Z,82907.4,-11677.81,-4689.04,-16366.849999999999
198909,14,16,0,1989,9,AZ_East,198909,13.44,13.36,4.2,07,1989-09-30T00:00:00Z,82907.4,-11677.81,-4689.04,-16366.849999999999
198909,14,16,0,1989,9,AZ_East,198909,10.8,13.8,6.4,08,1989-09-30T00:00:00Z,82907.4,-11677.81,-4689.04,-16366.849999999999
198910,25,6,0,1989,10,AZ_East,198910,25.56,5.16,0.28,04,1989-10-31T00:00:00Z,84844.87,-21609.19,-523.4,-22132.59
198910,25,6,0,1989,10,AZ_East,198910,24.96,5.6,0.44,05,1989-10-31T00:00:00Z,84844.87,-21609.19,-523.4,-22132.59
198910,25,6,0,1989,10,AZ_East,198910,26.12,4.8,0.08,06,1989-10-31T00:00:00Z,84844.87,-21609.19,-523.4,-22132.59
198910,25,6,0,1989,10,AZ_East,198910,25.96,3.88,0.16,07,1989-10-31T00:00:00Z,84844.87,-21609.19,-523.4,-22132.59
198910,25,6,0,1989,10,AZ_East,198910,25.72,5.2,0.08,08,1989-10-31T00:00:00Z,84844.87,-21609.19,-523.4,-22132.59
199006,24,4,2,1990,6,AZ_East,199006,25.88,3.88,0.24,04,1990-06-30T00:00:00Z,54042.16,-42654.73,24516.27,-18138.460000000003
199006,24,4,2,1990,6,AZ_East,199006,25.28,4.04,0.68,05,1990-06-30T00:00:00Z,54042.16,-42654.73,24516.27,-18138.460000000003
199006,24,4,2,1990,6,AZ_East,199006,25,4.36,0.64,06,1990-06-30T00:00:00Z,54042.16,-42654.73,24516.27,-18138.460000000003
199007,0,10,21,1990,7,AZ_East,199007,8.16,15.52,7.32,04,1990-07-31T00:00:00Z,20997.49,-44129.83,20866.39,-23263.440000000002
199007,0,10,21,1990,7,AZ_East,199007,6.04,15.68,9.28,05,1990-07-31T00:00:00Z,20997.49,-44129.83,20866.39,-23263.440000000002
199007,0,10,21,1990,7,AZ_East,199007,5.36,15.12,10.52,06,1990-07-31T00:00:00Z,20997.49,-44129.83,20866.39,-23263.440000000002
199007,0,10,21,1990,7,AZ_East,199007,0.32,16.72,12.96,07,1990-07-31T00:00:00Z,20997.49,-44129.83,20866.39,-23263.440000000002
199008,3,20,8,1990,8,AZ_East,199008,2.2,13.68,15.12,04,1990-08-31T00:00:00Z,62490.23,-13936.5,27553.79,13617.29
199008,3,20,8,1990,8,AZ_East,199008,1.08,15.28,14.64,05,1990-08-31T00:00:00Z,62490.23,-13936.5,27553.79,13617.29
199008,3,20,8,1990,8,AZ_East,199008,0.96,14.96,15.08,06,1990-08-31T00:00:00Z,62490.23,-13936.5,27553.79,13617.29
199008,3,20,8,1990,8,AZ_East,199008,1.44,13.76,15.8,07,1990-08-31T00:00:00Z,62490.23,-13936.5,27553.79,13617.29
199008,3,20,8,1990,8,AZ_East,199008,3.4,19.16,7.44,08,1990-08-31T00:00:00Z,62490.23,-13936.5,27553.79,13617.29
199009,1,19,10,1990,9,AZ_East,199009,9.24,14.96,5.8,04,1990-09-30T00:00:00Z,181016.16,-16454.98,14712.88,-1742.1000000000004
199009,1,19,10,1990,9,AZ_East,199009,9.32,15.48,5.2,05,1990-09-30T00:00:00Z,181016.16,-16454.98,14712.88,-1742.1000000000004
199009,1,19,10,1990,9,AZ_East,199009,8.12,15.68,6.2,06,1990-09-30T00:00:00Z,181016.16,-16454.98,14712.88,-1742.1000000000004
199009,1,19,10,1990,9,AZ_East,199009,9.96,14.84,6.2,07,1990-09-30T00:00:00Z,181016.16,-16454.98,14712.88,-1742.1000000000004
199009,1,19,10,1990,9,AZ_East,199009,9.24,16.52,5.24,08,1990-09-30T00:00:00Z,181016.16,-16454.98,14712.88,-1742.1000000000004
199010,24,7,0,1990,10,AZ_East,199010,24.76,5.92,0.32,04,1990-10-31T00:00:00Z,40835.16,-2982.92,14473.7,11490.78
199010,24,7,0,1990,10,AZ_East,199010,24.08,6.72,0.2,05,1990-10-31T00:00:00Z,40835.16,-2982.92,14473.7,11490.78
199010,24,7,0,1990,10,AZ_East,199010,24.56,6.08,0.36,06,1990-10-31T00:00:00Z,40835.16,-2982.92,14473.7,11490.78
199010,24,7,0,1990,10,AZ_East,199010,24.92,4.72,0.36,07,1990-10-31T00:00:00Z,40835.16,-2982.92,14473.7,11490.78
199010,24,7,0,1990,10,AZ_East,199010,24.88,5.76,0.36,08,1990-10-31T00:00:00Z,40835.16,-2982.92,14473.7,11490.78
199106,23,7,0,1991,6,AZ_East,199106,26.2,3.64,0.16,04,1991-06-30T00:00:00Z,101572.17,-57844.17,4597.62,-53246.549999999996
199106,23,7,0,1991,6,AZ_East,199106,25.4,3.88,0.72,05,1991-06-30T00:00:00Z,101572.17,-57844.17,4597.62,-53246.549999999996
199106,23,7,0,1991,6,AZ_East,199106,21.44,7.72,0.84,06,1991-06-30T00:00:00Z,101572.17,-57844.17,4597.62,-53246.549999999996
199107,0,27,4,1991,7,AZ_East,199107,6.88,16.88,7.24,04,1991-07-31T00:00:00Z,-2907.88,-48299.95,1850.19,-46449.759999999995
199107,0,27,4,1991,7,AZ_East,199107,5.56,15.28,10.16,05,1991-07-31T00:00:00Z,-2907.88,-48299.95,1850.19,-46449.759999999995
199107,0,27,4,1991,7,AZ_East,199107,7.84,15.76,7.4,06,1991-07-31T00:00:00Z,-2907.88,-48299.95,1850.19,-46449.759999999995
199107,0,27,4,1991,7,AZ_East,199107,7.52,17.92,4.56,07,1991-07-31T00:00:00Z,-2907.88,-48299.95,1850.19,-46449.759999999995
199108,0,14,17,1991,8,AZ_East,199108,2.52,13,15.48,04,1991-08-31T00:00:00Z,90896.95,-23997.5,4326,-19671.5
199108,0,14,17,1991,8,AZ_East,199108,2.12,14.72,14.16,05,1991-08-31T00:00:00Z,90896.95,-23997.5,4326,-19671.5
199108,0,14,17,1991,8,AZ_East,199108,1.2,15.04,14.76,06,1991-08-31T00:00:00Z,90896.95,-23997.5,4326,-19671.5
199108,0,14,17,1991,8,AZ_East,199108,2.84,15.2,12.96,07,1991-08-31T00:00:00Z,90896.95,-23997.5,4326,-19671.5
199108,0,14,17,1991,8,AZ_East,199108,0.76,12.88,16.36,08,1991-08-31T00:00:00Z,90896.95,-23997.5,4326,-19671.5
199109,4,19,7,1991,9,AZ_East,199109,6.24,16.64,7.12,04,1991-09-30T00:00:00Z,104963.82,-15520.99,2484.01,-13036.98
199109,4,19,7,1991,9,AZ_East,199109,7.76,15.36,6.88,05,1991-09-30T00:00:00Z,104963.82,-15520.99,2484.01,-13036.98
199109,4,19,7,1991,9,AZ_East,199109,8.16,16,5.84,06,1991-09-30T00:00:00Z,104963.82,-15520.99,2484.01,-13036.98
199109,4,19,7,1991,9,AZ_East,199109,9,15.92,6.08,07,1991-09-30T00:00:00Z,104963.82,-15520.99,2484.01,-13036.98
199109,4,19,7,1991,9,AZ_East,199109,6.64,16.2,8.16,08,1991-09-30T00:00:00Z,104963.82,-15520.99,2484.01,-13036.98
199110,29,2,0,1991,10,AZ_East,199110,21.88,8.36,0.76,04,1991-10-31T00:00:00Z,59488.23,3169.62,4572.65,7742.2699999999995
199110,29,2,0,1991,10,AZ_East,199110,20.96,9.28,0.76,05,1991-10-31T00:00:00Z,59488.23,3169.62,4572.65,7742.2699999999995
199110,29,2,0,1991,10,AZ_East,199110,23.4,7.2,0.4,06,1991-10-31T00:00:00Z,59488.23,3169.62,4572.65,7742.2699999999995
199110,29,2,0,1991,10,AZ_East,199110,23.48,5.96,0.56,07,1991-10-31T00:00:00Z,59488.23,3169.62,4572.65,7742.2699999999995
199110,29,2,0,1991,10,AZ_East,199110,21.56,8.36,1.08,08,1991-10-31T00:00:00Z,59488.23,3169.62,4572.65,7742.2699999999995
199206,24,6,0,1992,6,AZ_East,199206,25.72,4.16,0.12,04,1992-06-30T00:00:00Z,10219.47,-49321.27,13497.54,-35823.729999999996
199206,24,6,0,1992,6,AZ_East,199206,24.36,5,0.64,05,1992-06-30T00:00:00Z,10219.47,-49321.27,13497.54,-35823.729999999996
199206,24,6,0,1992,6,AZ_East,199206,24.68,5.12,0.2,06,1992-06-30T00:00:00Z,10219.47,-49321.27,13497.54,-35823.729999999996
199207,5,16,10,1992,7,AZ_East,199207,10.56,14.12,6.32,04,1992-07-31T00:00:00Z,58028.84,-25503.69,3095.52,-22408.17
199207,5,16,10,1992,7,AZ_East,199207,8.4,15.88,6.72,05,1992-07-31T00:00:00Z,58028.84,-25503.69,3095.52,-22408.17
199207,5,16,10,1992,7,AZ_East,199207,6.08,18.44,6.48,06,1992-07-31T00:00:00Z,58028.84,-25503.69,3095.52,-22408.17
199207,5,16,10,1992,7,AZ_East,199207,12.48,12.92,4.6,07,1992-07-31T00:00:00Z,58028.84,-25503.69,3095.52,-22408.17
199208,1,10,20,1992,8,AZ_East,199208,2.84,16.76,11.4,04,1992-08-31T00:00:00Z,124713.06,5843.62,3786.98,9630.6
199208,1,10,20,1992,8,AZ_East,199208,1.08,15.88,14.04,05,1992-08-31T00:00:00Z,124713.06,5843.62,3786.98,9630.6
199208,1,10,20,1992,8,AZ_East,199208,0.96,16.12,13.92,06,1992-08-31T00:00:00Z,124713.06,5843.62,3786.98,9630.6
199208,1,10,20,1992,8,AZ_East,199208,1.64,17.92,11.44,07,1992-08-31T00:00:00Z,124713.06,5843.62,3786.98,9630.6
199208,1,10,20,1992,8,AZ_East,199208,0.96,15.56,13.48,08,1992-08-31T00:00:00Z,124713.06,5843.62,3786.98,9630.6
199209,15,12,3,1992,9,AZ_East,199209,10.92,13.76,5.32,04,1992-09-30T00:00:00Z,129278.76,-12745.68,5241.04,-7504.64
199209,15,12,3,1992,9,AZ_East,199209,8.72,16,5.28,05,1992-09-30T00:00:00Z,129278.76,-12745.68,5241.04,-7504.64
199209,15,12,3,1992,9,AZ_East,199209,11.28,14.6,4.12,06,1992-09-30T00:00:00Z,129278.76,-12745.68,5241.04,-7504.64
199209,15,12,3,1992,9,AZ_East,199209,11.8,15.16,4.04,07,1992-09-30T00:00:00Z,129278.76,-12745.68,5241.04,-7504.64
199209,15,12,3,1992,9,AZ_East,199209,9.32,16.44,5.24,08,1992-09-30T00:00:00Z,129278.76,-12745.68,5241.04,-7504.64
199210,22,9,0,1992,10,AZ_East,199210,26.48,4.48,0.04,04,1992-10-31T00:00:00Z,106323.26,-15058.04,16068.22,1010.1799999999985
199210,22,9,0,1992,10,AZ_East,199210,24.92,5.72,0.36,05,1992-10-31T00:00:00Z,106323.26,-15058.04,16068.22,1010.1799999999985
199210,22,9,0,1992,10,AZ_East,199210,24.88,5.96,0.16,06,1992-10-31T00:00:00Z,106323.26,-15058.04,16068.22,1010.1799999999985
199210,22,9,0,1992,10,AZ_East,199210,25.16,4.52,0.32,07,1992-10-31T00:00:00Z,106323.26,-15058.04,16068.22,1010.1799999999985
199210,22,9,0,1992,10,AZ_East,199210,23.4,7.28,0.32,08,1992-10-31T00:00:00Z,106323.26,-15058.04,16068.22,1010.1799999999985
199306,28,2,0,1993,6,AZ_East,199306,24.92,4.84,0.24,04,1993-06-30T00:00:00Z,28838.35,-51929.76,-26186.73,-78116.49
199306,28,2,0,1993,6,AZ_East,199306,24.32,5.2,0.48,05,1993-06-30T00:00:00Z,28838.35,-51929.76,-26186.73,-78116.49
199306,28,2,0,1993,6,AZ_East,199306,23.4,6.08,0.52,06,1993-06-30T00:00:00Z,28838.35,-51929.76,-26186.73,-78116.49
199307,8,23,0,1993,7,AZ_East,199307,8.36,15.6,7.04,04,1993-07-31T00:00:00Z,-11721.29,-48567.13,-10608.31,-59175.439999999995
199307,8,23,0,1993,7,AZ_East,199307,6.04,17.24,7.72,05,1993-07-31T00:00:00Z,-11721.29,-48567.13,-10608.31,-59175.439999999995
199307,8,23,0,1993,7,AZ_East,199307,4.76,14.72,11.52,06,1993-07-31T00:00:00Z,-11721.29,-48567.13,-10608.31,-59175.439999999995
199307,8,23,0,1993,7,AZ_East,199307,6.96,18.72,4.32,07,1993-07-31T00:00:00Z,-11721.29,-48567.13,-10608.31,-59175.439999999995
199308,0,15,16,1993,8,AZ_East,199308,2.16,17.64,11.2,04,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199308,0,15,16,1993,8,AZ_East,199308,0.92,13,17.08,05,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199308,0,15,16,1993,8,AZ_East,199308,0.84,12,18.16,06,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199308,0,15,16,1993,8,AZ_East,199308,3.56,16.4,11.04,07,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199308,0,15,16,1993,8,AZ_East,199308,2.8,18.96,8.24,08,1993-08-31T00:00:00Z,78183.64,-37121.29,-3949.75,-41071.04
199309,18,11,1,1993,9,AZ_East,199309,11.12,14.76,4.12,04,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199309,18,11,1,1993,9,AZ_East,199309,10.12,14.84,5.04,05,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199309,18,11,1,1993,9,AZ_East,199309,10.08,14,5.92,06,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199309,18,11,1,1993,9,AZ_East,199309,10.28,14.64,6.08,07,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199309,18,11,1,1993,9,AZ_East,199309,9.2,15.36,6.44,08,1993-09-30T00:00:00Z,75938.59,-31333.58,-12903.62,-44237.200000000004
199310,23,8,0,1993,10,AZ_East,199310,26.76,4.2,0.04,04,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199310,23,8,0,1993,10,AZ_East,199310,24.24,6.52,0.24,05,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199310,23,8,0,1993,10,AZ_East,199310,24.68,5.96,0.36,06,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199310,23,8,0,1993,10,AZ_East,199310,25.56,4.2,0.24,07,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199310,23,8,0,1993,10,AZ_East,199310,26,4.64,0.36,08,1993-10-31T00:00:00Z,77033.66,-8187.28,-167.36,-8354.64
199406,24,4,2,1994,6,AZ_East,199406,23.16,6.56,0.28,04,1994-06-30T00:00:00Z,-1937.38,-183623.43,-3349.13,-186972.56
199406,24,4,2,1994,6,AZ_East,199406,24.2,5.44,0.36,05,1994-06-30T00:00:00Z,-1937.38,-183623.43,-3349.13,-186972.56
199406,24,4,2,1994,6,AZ_East,199406,22.92,5.76,1.32,06,1994-06-30T00:00:00Z,-1937.38,-183623.43,-3349.13,-186972.56
199407,15,12,4,1994,7,AZ_East,199407,5.36,15.88,9.76,04,1994-07-31T00:00:00Z,19042.34,-182991.97,-7644.45,-190636.42
199407,15,12,4,1994,7,AZ_East,199407,5.2,17.32,8.48,05,1994-07-31T00:00:00Z,19042.34,-182991.97,-7644.45,-190636.42
199407,15,12,4,1994,7,AZ_East,199407,4.32,18.52,8.16,06,1994-07-31T00:00:00Z,19042.34,-182991.97,-7644.45,-190636.42
199407,15,12,4,1994,7,AZ_East,199407,12.44,12.12,5.44,07,1994-07-31T00:00:00Z,19042.34,-182991.97,-7644.45,-190636.42
199408,0,15,16,1994,8,AZ_East,199408,0.88,14.08,16.04,04,1994-08-31T00:00:00Z,37627.94,-39379.91,-945.98,-40325.89000000001
199408,0,15,16,1994,8,AZ_East,199408,0.96,14.4,15.64,05,1994-08-31T00:00:00Z,37627.94,-39379.91,-945.98,-40325.89000000001
199408,0,15,16,1994,8,AZ_East,199408,1.04,16.16,13.8,06,1994-08-31T00:00:00Z,37627.94,-39379.91,-945.98,-40325.89000000001
199408,0,15,16,1994,8,AZ_East,199408,0.8,16.24,13.96,07,1994-08-31T00:00:00Z,37627.94,-39379.91,-945.98,-40325.89000000001
199408,0,15,16,1994,8,AZ_East,199408,1.6,17.64,10.76,08,1994-08-31T00:00:00Z,37627.94,-39379.91,-945.98,-40325.89000000001
199409,12,16,2,1994,9,AZ_East,199409,5.72,16.56,7.72,04,1994-09-30T00:00:00Z,71959.2,-19856.31,8577.6,-11278.710000000001
199409,12,16,2,1994,9,AZ_East,199409,8.08,15.68,6.24,05,1994-09-30T00:00:00Z,71959.2,-19856.31,8577.6,-11278.710000000001
199409,12,16,2,1994,9,AZ_East,199409,8.96,15.8,5.24,06,1994-09-30T00:00:00Z,71959.2,-19856.31,8577.6,-11278.710000000001
199409,12,16,2,1994,9,AZ_East,199409,9.36,16.88,4.76,07,1994-09-30T00:00:00Z,71959.2,-19856.31,8577.6,-11278.710000000001
199409,12,16,2,1994,9,AZ_East,199409,7.56,15.36,8.08,08,1994-09-30T00:00:00Z,71959.2,-19856.31,8577.6,-11278.710000000001
199410,28,3,0,1994,10,AZ_East,199410,23.48,6.84,0.68,04,1994-10-31T00:00:00Z,74485.67,-13261.67,3934.3,-9327.369999999999
199410,28,3,0,1994,10,AZ_East,199410,24.24,6.52,0.24,05,1994-10-31T00:00:00Z,74485.67,-13261.67,3934.3,-9327.369999999999
199410,28,3,0,1994,10,AZ_East,199410,25.36,5.52,0.12,06,1994-10-31T00:00:00Z,74485.67,-13261.67,3934.3,-9327.369999999999
199410,28,3,0,1994,10,AZ_East,199410,23.96,5.6,0.44,07,1994-10-31T00:00:00Z,74485.67,-13261.67,3934.3,-9327.369999999999
199410,28,3,0,1994,10,AZ_East,199410,23.4,7.2,0.4,08,1994-10-31T00:00:00Z,74485.67,-13261.67,3934.3,-9327.369999999999
199506,27,3,0,1995,6,AZ_East,199506,26.08,3.52,0.4,04,1995-06-30T00:00:00Z,87459.59,-63558.33,4084.03,-59474.3
199506,27,3,0,1995,6,AZ_East,199506,25,4.56,0.44,05,1995-06-30T00:00:00Z,87459.59,-63558.33,4084.03,-59474.3
199506,27,3,0,1995,6,AZ_East,199506,27.08,2.92,0,06,1995-06-30T00:00:00Z,87459.59,-63558.33,4084.03,-59474.3
199507,14,15,2,1995,7,AZ_East,199507,7.44,17.24,6.32,04,1995-07-31T00:00:00Z,82413.79,-65305.97,8127.27,-57178.7
199507,14,15,2,1995,7,AZ_East,199507,9.12,15.72,6.16,05,1995-07-31T00:00:00Z,82413.79,-65305.97,8127.27,-57178.7
199507,14,15,2,1995,7,AZ_East,199507,5.36,14.28,11.36,06,1995-07-31T00:00:00Z,82413.79,-65305.97,8127.27,-57178.7
199507,14,15,2,1995,7,AZ_East,199507,10.36,13.04,6.6,07,1995-07-31T00:00:00Z,82413.79,-65305.97,8127.27,-57178.7
199508,1,16,14,1995,8,AZ_East,199508,2.48,13.6,14.92,04,1995-08-31T00:00:00Z,83422.2,-27814.97,2196.81,-25618.16
199508,1,16,14,1995,8,AZ_East,199508,1.8,14.12,15.08,05,1995-08-31T00:00:00Z,83422.2,-27814.97,2196.81,-25618.16
199508,1,16,14,1995,8,AZ_East,199508,1.72,13.32,15.96,06,1995-08-31T00:00:00Z,83422.2,-27814.97,2196.81,-25618.16
199508,1,16,14,1995,8,AZ_East,199508,4.16,15.68,11.16,07,1995-08-31T00:00:00Z,83422.2,-27814.97,2196.81,-25618.16
199508,1,16,14,1995,8,AZ_East,199508,2.4,15.2,12.4,08,1995-08-31T00:00:00Z,83422.2,-27814.97,2196.81,-25618.16
199509,9,14,7,1995,9,AZ_East,199509,9.12,15.4,5.48,04,1995-09-30T00:00:00Z,71524.63,-41415.85,15860.71,-25555.14
199509,9,14,7,1995,9,AZ_East,199509,8,15.88,6.12,05,1995-09-30T00:00:00Z,71524.63,-41415.85,15860.71,-25555.14
199509,9,14,7,1995,9,AZ_East,199509,10.32,15.24,4.44,06,1995-09-30T00:00:00Z,71524.63,-41415.85,15860.71,-25555.14
